Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
18.05.23;15:40:33;1;0;0.0806;0.0924;0.0997;0.0831;0.0870;0.0958;0.0948;0.1105;0.1808;0.1999;0.2248;0.1852;0.1862;0.2077;0.2214;0.2546;0.554;0.538;0.557;0.551;0.533;0.539;0.572;0.566;
