Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
18.05.23;16:17:29;1;0;0.1364;0.1026;0.1002;0.1022;0.1535;0.1833;0.1373;0.1398;0.1305;0.1579;0.1310;0.1525;0.2634;0.2053;0.2048;0.2038;0.2805;0.3245;0.2209;0.2102;0.2366;0.2869;0.2527;0.2972;0.482;0.500;0.511;0.499;0.453;0.435;0.378;0.335;0.448;0.450;0.482;0.487;
