Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
18.05.23;16:19:33;1;0;0.1041;0.0816;0.0958;0.0914;0.0919;0.0855;0.0811;0.0992;0.2346;0.1872;0.2136;0.2014;0.1965;0.1867;0.1882;0.2287;0.556;0.564;0.551;0.546;0.532;0.542;0.569;0.566;
