Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
18.05.23;15:43:56;1;0;0.0938;0.0948;0.0846;0.0885;0.1100;0.1246;0.0914;0.1075;0.0973;0.1070;0.0777;0.0890;0.1075;0.1193;0.2458;0.2111;0.1891;0.1931;0.2351;0.2625;0.1833;0.2175;0.1975;0.2131;0.1628;0.1843;0.2273;0.2542;0.618;0.551;0.553;0.542;0.532;0.525;0.501;0.506;0.507;0.498;0.523;0.517;0.527;0.531;
