Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
18.05.23;16:08:01;1;0;0.1017;0.0934;0.0968;0.0782;0.0674;0.1085;0.1026;0.0953;0.2273;0.2111;0.2239;0.1823;0.1554;0.2512;0.2107;0.1965;0.553;0.558;0.568;0.571;0.566;0.568;0.513;0.515;
