Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
18.05.23;16:36:35;1;0;0.1017;0.0870;0.0806;0.0777;0.1320;0.1432;0.0890;0.0860;0.0772;0.0846;0.1149;0.1447;0.2067;0.1808;0.1691;0.1613;0.2097;0.2488;0.1769;0.1662;0.1662;0.1779;0.2458;0.3260;0.508;0.519;0.523;0.518;0.371;0.424;0.497;0.482;0.535;0.525;0.533;0.556;
