Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
18.05.23;16:25:20;1;0;0.0919;0.1017;0.0806;0.0938;0.0973;0.1119;0.1022;0.1070;0.1056;0.1212;0.1877;0.2048;0.1769;0.2004;0.2199;0.2434;0.2331;0.2424;0.2405;0.2708;0.510;0.504;0.544;0.532;0.558;0.540;0.562;0.558;0.561;0.552;
