Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
20.05.23;15:55:57;1;0;0.1183;0.0978;0.0919;0.0792;0.0714;0.0890;0.1109;0.1168;0.2478;0.1979;0.2077;0.1789;0.1530;0.1887;0.2224;0.2375;0.523;0.506;0.558;0.557;0.534;0.528;0.501;0.508;
