Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
20.05.23;15:54:58;1;0;0.1012;0.0841;0.0738;0.0640;0.0738;0.0684;0.0948;0.1056;0.0753;0.0841;0.0987;0.1173;0.1994;0.1623;0.1608;0.1369;0.1173;0.1070;0.1862;0.2160;0.1662;0.1867;0.2141;0.2615;0.493;0.482;0.541;0.532;0.371;0.361;0.491;0.511;0.547;0.550;0.539;0.551;
