Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
20.05.23;16:15:08;1;0;0.1554;0.1237;0.1256;0.1056;0.1105;0.1359;0.1163;0.1153;0.3240;0.2615;0.2546;0.2175;0.2346;0.3118;0.2659;0.2845;0.520;0.527;0.507;0.515;0.529;0.564;0.563;0.595;
