Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
20.05.23;16:33:13;1;0;0.1310;0.1202;0.1901;0.1549;0.1339;0.1725;0.1222;0.1207;0.3030;0.2693;0.4350;0.3578;0.3255;0.4242;0.2864;0.2742;0.568;0.554;0.563;0.567;0.589;0.593;0.573;0.560;
