Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
20.05.23;16:16:57;1;0;0.1383;0.1207;0.1457;0.1070;0.1417;0.1574;0.1251;0.1510;0.2620;0.2278;0.3187;0.2331;0.2830;0.3040;0.2678;0.3182;0.472;0.470;0.543;0.541;0.499;0.482;0.533;0.525;
