Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
20.05.23;16:38:48;1;0;0.1740;0.1554;0.1667;0.1398;0.1310;0.1193;0.1872;0.1882;0.0523;0.0611;0.0689;0.0591;0.3035;0.2752;0.2908;0.2361;0.1975;0.1750;0.3152;0.3152;0.0875;0.1036;0.1158;0.0973;0.427;0.435;0.427;0.408;0.337;0.318;0.406;0.403;0.402;0.410;0.405;0.392;
