Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
20.05.23;15:48:24;1;0;0.2155;0.1882;0.0826;0.0806;0.1383;0.1515;0.1232;0.1442;0.0738;0.1129;0.0738;0.1007;0.1486;0.2019;0.3392;0.2889;0.0958;0.0919;0.1896;0.2219;0.1535;0.1799;0.0880;0.1471;0.0963;0.1320;0.1984;0.2849;0.365;0.349;0.138;0.122;0.271;0.317;0.197;0.198;0.161;0.233;0.234;0.237;0.251;0.292;
