Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
20.05.23;16:08:51;1;0;0.1388;0.1173;0.1437;0.1285;0.1163;0.0885;0.1354;0.1295;0.0968;0.0987;0.3099;0.2463;0.2849;0.2590;0.2131;0.1588;0.2918;0.2732;0.1794;0.1593;0.552;0.524;0.496;0.504;0.454;0.443;0.536;0.526;0.460;0.380;
