Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
19.05.23;16:10:32;1;0;0.1256;0.1100;0.0968;0.1144;0.1320;0.1491;0.1256;0.1261;0.1320;0.1603;0.1290;0.1354;0.2370;0.1916;0.1691;0.1984;0.2532;0.2835;0.2361;0.2390;0.2253;0.2727;0.2424;0.2610;0.470;0.426;0.428;0.424;0.479;0.474;0.468;0.472;0.414;0.412;0.468;0.481;
