Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
19.05.23;16:36:00;1;0;0.1266;0.1222;0.0865;0.0689;0.0948;0.1100;0.1207;0.1305;0.2698;0.2625;0.2004;0.1515;0.2053;0.2400;0.2766;0.2962;0.531;0.534;0.568;0.545;0.538;0.542;0.564;0.559;
