Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
19.05.23;16:39:30;1;0;0.1158;0.0821;0.0860;0.0870;0.0978;0.1251;0.1114;0.1290;0.0938;0.1354;0.2160;0.1549;0.1422;0.1408;0.2023;0.2542;0.1716;0.1931;0.1613;0.2292;0.464;0.470;0.395;0.382;0.517;0.508;0.350;0.332;0.418;0.409;
