Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
19.05.23;16:05:33;1;0;0.0958;0.0914;0.0870;0.1012;0.0885;0.0982;0.1031;0.1188;0.1149;0.1315;0.2136;0.2067;0.1945;0.2287;0.1843;0.1975;0.2278;0.2649;0.2532;0.2972;0.551;0.558;0.553;0.558;0.520;0.502;0.547;0.552;0.546;0.558;
