Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
19.05.23;15:52:44;1;0;0.1193;0.0968;0.1129;0.1007;0.0630;0.1002;0.0924;0.1202;0.2615;0.2151;0.2654;0.2385;0.1452;0.2366;0.2111;0.2732;0.544;0.550;0.575;0.578;0.566;0.576;0.563;0.560;
