Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;
19.05.23;15:46:55;1;0;0.0978;0.0934;0.0919;0.0806;0.0938;0.0811;0.1046;0.0963;0.1153;0.1207;0.0934;0.1109;0.0738;0.0709;0.1017;0.1212;0.1921;0.1852;0.2043;0.1784;0.2141;0.1848;0.2507;0.2297;0.2351;0.2512;0.1989;0.2375;0.1237;0.1207;0.2180;0.2498;0.491;0.496;0.550;0.548;0.562;0.561;0.583;0.581;0.509;0.519;0.531;0.533;0.403;0.413;0.534;0.515;
