Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
19.05.23;15:40:08;1;0;0.0963;0.0806;0.0899;0.0875;0.1217;0.1056;0.0831;0.0919;0.0738;0.0904;0.1843;0.1579;0.1984;0.1906;0.2634;0.2239;0.1706;0.1867;0.1457;0.1725;0.477;0.489;0.547;0.541;0.538;0.528;0.513;0.508;0.493;0.476;
