Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
15.05.23;19:43:10;1;0;0.1334;0.1100;0.1222;0.1144;0.0968;0.0934;0.1012;0.0943;0.0816;0.0797;0.2923;0.2429;0.2801;0.2586;0.2649;0.2542;0.2571;0.2463;0.2155;0.2224;0.543;0.547;0.564;0.558;0.635;0.633;0.606;0.617;0.621;0.642;
