Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
15.05.23;18:54:58;1;0;0.2009;0.1393;0.1285;0.1168;0.1755;0.2092;0.1696;0.2224;0.1476;0.1637;0.1632;0.1994;0.3069;0.2674;0.2693;0.2551;0.3133;0.3651;0.3236;0.4238;0.2630;0.2840;0.3035;0.3661;0.346;0.479;0.523;0.542;0.440;0.427;0.476;0.475;0.439;0.423;0.462;0.455;
