Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
15.05.23;19:15:50;1;0;0.1305;0.1217;0.1080;0.0948;0.1276;0.1271;0.1408;0.1359;0.1310;0.1364;0.0909;0.1149;0.3123;0.2957;0.2634;0.2322;0.3099;0.3094;0.3201;0.3084;0.2947;0.3118;0.2155;0.2752;0.582;0.588;0.590;0.592;0.588;0.589;0.560;0.559;0.556;0.563;0.578;0.583;
