Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
15.05.23;19:44:47;1;0;0.0831;0.0968;0.0684;0.0806;0.0963;0.0860;0.0733;0.0772;0.1212;0.1281;0.2160;0.2370;0.1720;0.2038;0.2375;0.2146;0.1872;0.2048;0.2239;0.2522;0.615;0.592;0.602;0.604;0.595;0.599;0.608;0.623;0.459;0.492;
