Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
15.05.23;19:03:55;1;0;0.1144;0.1061;0.0899;0.0850;0.0855;0.0973;0.1188;0.1222;0.1090;0.1026;0.0767;0.0899;0.1882;0.1515;0.1730;0.1667;0.1769;0.1984;0.2199;0.2253;0.2028;0.1901;0.1657;0.1921;0.392;0.300;0.480;0.490;0.517;0.510;0.460;0.458;0.463;0.460;0.537;0.532;
