Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
15.05.23;19:24:01;1;0;0.0733;0.0709;0.1090;0.0978;0.0982;0.1026;0.0850;0.0860;0.0860;0.0855;0.1549;0.1491;0.2028;0.1828;0.1833;0.1950;0.1564;0.1662;0.1500;0.1491;0.527;0.525;0.463;0.465;0.464;0.474;0.456;0.482;0.427;0.426;
