Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
15.05.23;19:19:52;1;0;0.1041;0.1290;0.0914;0.0841;0.1109;0.0880;0.1193;0.1056;0.0797;0.0987;0.2444;0.3016;0.2307;0.2058;0.2683;0.2151;0.2781;0.2473;0.1931;0.2395;0.574;0.572;0.604;0.591;0.587;0.591;0.571;0.573;0.587;0.588;
