Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
15.05.23;19:45:51;1;0;0.0978;0.0982;0.0792;0.0772;0.0968;0.0914;0.0743;0.0733;0.0767;0.0929;0.2463;0.2620;0.2356;0.2283;0.2644;0.2542;0.2165;0.2195;0.2175;0.2620;0.603;0.625;0.664;0.662;0.634;0.640;0.657;0.666;0.647;0.646;
