Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
15.05.23;19:52:16;1;0;0.1109;0.1061;0.0909;0.0738;0.1031;0.0846;0.0948;0.0973;0.0953;0.0870;0.0806;0.0987;0.0958;0.1017;0.2507;0.2498;0.2326;0.1940;0.2449;0.1979;0.2326;0.2341;0.2395;0.2170;0.1921;0.2336;0.2287;0.2483;0.558;0.575;0.609;0.620;0.579;0.573;0.592;0.585;0.602;0.599;0.580;0.577;0.581;0.591;
