Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
15.05.23;19:51:02;1;0;0.0899;0.0860;0.0846;0.0816;0.0948;0.0855;0.0816;0.0787;0.0630;0.0684;0.0806;0.0973;0.0948;0.1036;0.2053;0.1960;0.2033;0.1975;0.2258;0.2019;0.1867;0.1755;0.1588;0.1725;0.1906;0.2258;0.2248;0.2243;0.562;0.561;0.584;0.587;0.580;0.576;0.563;0.552;0.603;0.603;0.577;0.569;0.578;0.538;
