Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
15.05.23;20:01:17;1;0;0.0963;0.0826;0.0885;0.0767;0.0943;0.1109;0.1007;0.1134;0.0914;0.0963;0.1163;0.1241;0.2449;0.2077;0.2219;0.1989;0.2136;0.2429;0.2458;0.2766;0.2160;0.2283;0.2884;0.2952;0.607;0.602;0.601;0.614;0.558;0.543;0.590;0.590;0.577;0.578;0.597;0.579;
