Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
21.05.23;15:35:54;1;0;0.0762;0.0674;0.1735;0.1227;0.1686;0.1486;0.0552;0.0508;0.1349;0.1549;0.0948;0.1017;0.1716;0.2146;0.0806;0.0723;0.1637;0.1193;0.1593;0.1403;0.0601;0.0547;0.1334;0.1491;0.1193;0.1276;0.1642;0.2053;0.055;0.068;0.000;0.000;0.000;0.000;0.081;0.000;0.000;0.000;0.205;0.203;0.000;0.000;
