Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
21.05.23;16:41:38;1;0;0.1070;0.0948;0.0982;0.0958;0.0909;0.1109;0.1354;0.1457;0.2043;0.1843;0.1921;0.1970;0.1926;0.2395;0.2498;0.2693;0.476;0.485;0.489;0.514;0.528;0.537;0.458;0.459;
