Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
21.05.23;15:34:15;1;0;0.1271;0.1139;0.0562;0.0523;0.0899;0.0704;0.1628;0.1657;0.0538;0.0474;0.1173;0.0919;0.0860;0.0978;0.1667;0.1461;0.0616;0.0606;0.1051;0.0821;0.1535;0.1559;0.0567;0.0503;0.1139;0.1486;0.1022;0.1149;0.238;0.221;0.087;0.137;0.144;0.143;0.000;0.000;0.000;0.000;0.000;0.382;0.158;0.149;
