Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
21.05.23;16:35:32;1;0;0.0997;0.0904;0.1007;0.0860;0.1056;0.0958;0.0968;0.0982;0.0929;0.0963;0.2263;0.2009;0.2077;0.1760;0.1994;0.1896;0.1862;0.1843;0.1784;0.2028;0.559;0.550;0.515;0.511;0.471;0.495;0.480;0.467;0.479;0.525;
